Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-03-07,"Cool Ranch Flavor Extension",5.12a,,https://www.mountainproject.com/route/108891366/cool-ranch-flavor-extension,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.1,3,Lead,Fell/Hung,Sport,,80,6600
2024-03-07,Overboard,5.11c,,https://www.mountainproject.com/route/105789934/overboard,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.3,3,Lead,Flash,Sport,,,5200
2024-03-07,"Magic Light Start",5.11a,,https://www.mountainproject.com/route/110457319/magic-light-start,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,3,Lead,,Sport,,,4600
2024-03-06,"Wherever I May Roam",5.9,"Rope lead solo. Linked p1-2. Then jugged p1, climbed p2. Lead p3 (great exposure!), tr’d p3, and rapped from p3 anchor straight to ground with a beal escaper.",https://www.mountainproject.com/route/105821077/wherever-i-may-roam,4,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (6) Northwest Face",3.3,-1,Lead,,Sport,,400,2400
2024-03-06,"Fish N' Chips",5.10c,"Rope solo",https://www.mountainproject.com/route/106678821/fish-n-chips,1,"Oregon > Central Oregon > Smith Rock > (c) Shipwreck Wall > Shipwreck Wall - East Face",3.4,2,Lead,Onsight,Sport,,70,3200
2024-03-06,"Voyage of the Cowdog",5.8+,"Rope solo. Linked p1-2 (climbed each twice) then climbed p3 once.",https://www.mountainproject.com/route/106673268/voyage-of-the-cowdog,5,"Oregon > Central Oregon > Smith Rock > (a) Picnic Lunch Wall",3.3,3,Lead,Onsight,Sport,,260,2200
2024-03-05,"Cool Ranch Flavor Extension",5.12a,,https://www.mountainproject.com/route/108891366/cool-ranch-flavor-extension,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.1,3,Lead,Fell/Hung,Sport,,80,6600
2024-03-05,"Cool Ranch Flavor",5.11b,,https://www.mountainproject.com/route/105820366/cool-ranch-flavor,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",2.5,3,Lead,,Sport,,80,4900
2024-03-05,"Magic Light Start",5.11a,,https://www.mountainproject.com/route/110457319/magic-light-start,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,3,Lead,,Sport,,,4600
2024-03-05,Doritos,5.12c,"Did every move",https://www.mountainproject.com/route/107040067/doritos,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.1,-1,Lead,Fell/Hung,Sport,,85,7200
2024-02-24,"Bad Moon Rising",5.11a,,https://www.mountainproject.com/route/105803451/bad-moon-rising,1,"Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall",3.5,3,Lead,Flash,Sport,,90,4600
2024-02-24,"Screaming Yellow Zonkers",5.10b,,https://www.mountainproject.com/route/105803440/screaming-yellow-zonkers,1,"Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall",3.5,2,Lead,Onsight,Sport,,85,2900
2024-02-24,Cosmos,5.10a,,https://www.mountainproject.com/route/105803446/cosmos,1,"Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall",2.7,2,Lead,Flash,Sport,,70,2600
2024-02-23,"Cave Route","5.7 R",,https://www.mountainproject.com/route/105812662/cave-route,3,"Oregon > Central Oregon > Smith Rock > (w) The Marsupials > Brogan Spire > Southside",2.9,1,Lead,,Trad,,250,1800
2024-02-23,"Off the Wall",5.11d,,https://www.mountainproject.com/route/109532096/off-the-wall,1,"Oregon > Central Oregon > Smith Rock > (w) The Marsupials > Marsupial Wall > (a) Dreamland",3.4,2,Lead,Redpoint,Sport,,50,5500
2024-02-23,"Off the Wall",5.11d,,https://www.mountainproject.com/route/109532096/off-the-wall,1,"Oregon > Central Oregon > Smith Rock > (w) The Marsupials > Marsupial Wall > (a) Dreamland",3.4,2,Lead,Fell/Hung,Sport,,50,5500
2024-02-23,"Bucket List",5.11a,,https://www.mountainproject.com/route/109638837/bucket-list,1,"Oregon > Central Oregon > Smith Rock > (w) The Marsupials > Marsupial Wall > (a) Dreamland",3.7,3,Lead,Flash,Sport,,50,4600
2024-02-23,"Cool Air",5.11a,,https://www.mountainproject.com/route/105812642/cool-air,1,"Oregon > Central Oregon > Smith Rock > (w) The Marsupials > Koala Rock",3.3,3,Lead,Flash,Sport,,85,4600
2024-02-23,"Thin Air",5.10a,,https://www.mountainproject.com/route/105802279/thin-air,1,"Oregon > Central Oregon > Smith Rock > (w) The Marsupials > Koala Rock",3.2,-1,TR,,Trad,,200,2600
2024-02-23,"Suck my Kiss",5.10a,,https://www.mountainproject.com/route/105812654/suck-my-kiss,1,"Oregon > Central Oregon > Smith Rock > (w) The Marsupials > Koala Rock",2.4,1,Lead,Onsight,Sport,,,2600
2024-02-03,"Lion's Jaw",5.8,,https://www.mountainproject.com/route/105820721/lions-jaw,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.1,3,Lead,Onsight,Trad,,80,2100
2024-02-03,"Ring of Fire",5.11d,,https://www.mountainproject.com/route/105789153/ring-of-fire,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.8,3,Lead,Redpoint,Sport,,,5500
2024-02-03,"Wartley's Revenge",5.11a,,https://www.mountainproject.com/route/105803545/wartleys-revenge,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.8,3,Lead,Flash,Trad,,250,4600
2024-02-03,Blasphemy,5.11a,,https://www.mountainproject.com/route/105814533/blasphemy,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.0,3,Lead,Onsight,Sport,,70,4600
2024-02-03,"Ring of Fire",5.11d,,https://www.mountainproject.com/route/105789153/ring-of-fire,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.8,3,Lead,Fell/Hung,Sport,,,5500
2024-02-03,Revelations,5.9,,https://www.mountainproject.com/route/105804040/revelations,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.5,2,Lead,,Sport,,80,2400
2024-02-03,"New Testament",5.10a,,https://www.mountainproject.com/route/105820346/new-testament,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.8,2,Lead,Onsight,Trad,,80,2600
2024-01-29,"Chicken McNuggets",5.10b,,https://www.mountainproject.com/route/105789342/chicken-mcnuggets,1,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",2.8,3,Lead,Onsight,Sport,,80,2900
2024-01-29,"Vomit Launch",5.11b,,https://www.mountainproject.com/route/105789348/vomit-launch,1,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.8,3,Lead,Redpoint,Sport,,,4900
2024-01-29,[Redacted],5.12b,,https://www.mountainproject.com/route/105880407/redacted,1,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.1,3,Lead,Redpoint,Sport,,40,6900
2024-01-29,[Redacted],5.12b,,https://www.mountainproject.com/route/105880407/redacted,1,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.1,3,Lead,Fell/Hung,Sport,,40,6900
2024-01-28,"License To Bolt",5.11c,,https://www.mountainproject.com/route/105803553/license-to-bolt,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (3) Phoenix",2.9,-1,Lead,Fell/Hung,Sport,,75,5200
2024-01-28,"The Struggle Within (Start)",5.11a,,https://www.mountainproject.com/route/111761521/the-struggle-within-start,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (2) Llama Wall",3.0,-1,Lead,Fell/Hung,Sport,,90,4600
2024-01-28,"JT's Route",5.10b,,https://www.mountainproject.com/route/105812559/jts-route,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (3) Phoenix",3.2,3,Lead,Onsight,Sport,,80,2900
2024-01-28,"Entering Relativity",5.10d,,https://www.mountainproject.com/route/107283574/entering-relativity,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (2) Llama Wall",3.2,3,Lead,Onsight,Sport,,100,3500
2024-01-28,Orion,5.10a,,https://www.mountainproject.com/route/110643424/orion,1,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (1) Northeast Face",2.8,2,Lead,Onsight,Sport,,85,2600
2024-01-25,"Blue Light Special",5.11b,,https://www.mountainproject.com/route/105789316/blue-light-special,1,"Oregon > Central Oregon > Smith Rock > (c) Shipwreck Wall > Shipwreck Wall - East Face",3.0,3,Lead,Redpoint,Sport,,,4900
2024-01-25,"Phone Call From Satan",5.9,,https://www.mountainproject.com/route/105803921/phone-call-from-satan,1,"Oregon > Central Oregon > Smith Rock > (e) Western Ship - River Face",3.1,3,Lead,,Sport,,95,2400
2024-01-25,Heresy,5.11c,"Finally. And I used the 2nd pocket at the top for the first time. Made the final ice way cooler. ",https://www.mountainproject.com/route/105793956/heresy,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.1,3,Lead,Redpoint,Sport,,40,5200
2024-01-25,Revelations,5.9,,https://www.mountainproject.com/route/105804040/revelations,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.5,2,TR,,Sport,,80,2400
2024-01-25,Irreverence,5.10a,,https://www.mountainproject.com/route/105820350/irreverence,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.3,2,Lead,Onsight,Sport,,80,2600
2024-01-01,"Lion Zion",5.10d,"Climbed this to get my 0.3 cam back out of p2 of zion. Success!",https://www.mountainproject.com/route/105801735/lion-zion,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,3,Lead,,Sport,,185,3500
2024-01-01,"Imposter Complex",5.10b,,https://www.mountainproject.com/route/117375810/imposter-complex,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.0,2,Lead,,Sport,,85,2900
2024-01-01,"Approaching The Twilight",5.9-,,https://www.mountainproject.com/route/108416329/approaching-the-twilight,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",2.2,1,Lead,,Sport,,,2300
2024-01-01,"Bagpiping in the Buff",5.7,,https://www.mountainproject.com/route/108398847/bagpiping-in-the-buff,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",1.8,1,Lead,,Sport,,40,1800
2023-12-31,Zion,5.10a/b,"Started with zebra direct. Lead every pitch, climbed with Alec, great day!!!",https://www.mountainproject.com/route/105790290/zion,4,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.7,3,Lead,Onsight,Trad,,350,2800
2023-12-29,"Lichen It",5.7+,,https://www.mountainproject.com/route/106191286/lichen-it,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",2.2,1,Lead,,Sport,,60,1900
2023-12-29,Heresy,5.11c,"Great to always get shut down on an 11 at the end of a day",https://www.mountainproject.com/route/105793956/heresy,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",3.1,3,Lead,Fell/Hung,Sport,,40,5200
2023-12-29,"Teddy Bear's Picnic",5.10b,,https://www.mountainproject.com/route/105806895/teddy-bears-picnic,1,"Oregon > Central Oregon > Smith Rock > (a) Picnic Lunch Wall",2.9,2,Lead,Onsight,Sport,,270,2900
2023-12-29,Crossfire,5.12b,"Ground to b1 crux. Yarded in b1, then linked to b6 but grabbed the draw - decent new link. Then hung in b7 before the top out. Still gotta do the move at b1-2",https://www.mountainproject.com/route/105790859/crossfire,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.9,-1,Lead,Fell/Hung,Sport,,115,6900
2023-12-28,"Night Flight",5.5,,https://www.mountainproject.com/route/107117827/night-flight,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",1.8,1,Lead,,Sport,,,1500
2023-12-28,"Ginger Snap",5.8,,https://www.mountainproject.com/route/106190814/ginger-snap,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",2.1,2,Lead,,Sport,,,2100
2023-12-28,Crossfire,5.12b,,https://www.mountainproject.com/route/105790859/crossfire,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.9,-1,Lead,Fell/Hung,Sport,,115,6900
2023-12-26,"Karate Crack",5.10a,,https://www.mountainproject.com/route/105790613/karate-crack,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.0,2,Lead,Onsight,Trad,,60,2600
2023-12-26,Crossfire,5.12b,,https://www.mountainproject.com/route/105790859/crossfire,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.9,-1,Lead,Fell/Hung,Sport,,115,6900
2023-12-26,"5 Gallon Buckets",5.8,,https://www.mountainproject.com/route/105789060/5-gallon-buckets,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.2,3,Lead,,Sport,,60,2100
2023-12-26,"Zebra Seam",5.11d,,https://www.mountainproject.com/route/105804292/zebra-seam,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,-1,Lead,Fell/Hung,Sport,,75,5500
2023-12-17,"The Gods Must Be Angry",5.10-,,https://www.mountainproject.com/route/108338622/the-gods-must-be-angry,1,"Oregon > Central Oregon > Trout Creek > The Northern End",3.1,3,Lead,Onsight,Trad,,,2700
2023-12-17,"Route 66",5.7,,https://www.mountainproject.com/route/106517711/route-66,1,"Oregon > Central Oregon > Trout Creek > The Northern End",2.4,2,Lead,Onsight,Trad,,60,1800
2023-12-17,Shasta,5.8,,https://www.mountainproject.com/route/106904122/shasta,1,"Oregon > Central Oregon > Trout Creek > The Northern End",2.8,3,Lead,Onsight,Trad,,75,2100
2023-12-14,"Zebra Direct",5.11a,"Did this into Lion Zion. Awesome looooong pitch of climbing. Heady getting to the 3rd bolt",https://www.mountainproject.com/route/105817270/zebra-direct,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",2.4,2,Lead,Onsight,Sport,,80,4600
2023-12-14,"Latin Lover",5.12a,"Did all the moves, mostly on TR. There are some bizarre and awesome holds/moves on this thing. As Brian said “this route has a lot to teach me”.",https://www.mountainproject.com/route/105789753/latin-lover,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.3,-1,TR,,Sport,,70,6600
2023-12-14,"Latin Lover",5.12a,,https://www.mountainproject.com/route/105789753/latin-lover,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.3,-1,Lead,Fell/Hung,Sport,,70,6600
2023-12-14,"The Outsiders",5.9,,https://www.mountainproject.com/route/105820726/the-outsiders,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.0,2,Lead,Onsight,Sport,,80,2400
2023-12-14,"Magic Light Start",5.11a,,https://www.mountainproject.com/route/110457319/magic-light-start,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,3,Lead,Onsight,Sport,,,4600
2023-12-13,"Headless Horseman",5.10d,,https://www.mountainproject.com/route/105790444/headless-horseman,1,"Oregon > Central Oregon > Smith Rock > (i) The Fourth Horseman",3.5,3,Lead,Onsight,Sport,,80,3500
2023-12-13,"Time To Shower",5.8,,https://www.mountainproject.com/route/106032904/time-to-shower,1,"Oregon > Central Oregon > Smith Rock > (c) Shipwreck Wall > Shipwreck Wall - River Face",2.0,1,Lead,Onsight,Sport,,,2100
2023-12-13,"Blue Light Special",5.11b,,https://www.mountainproject.com/route/105789316/blue-light-special,1,"Oregon > Central Oregon > Smith Rock > (c) Shipwreck Wall > Shipwreck Wall - East Face",3.0,3,TR,,Sport,,,4900
2023-12-13,"Lion Zion",5.10d,,https://www.mountainproject.com/route/105801735/lion-zion,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,3,Lead,Onsight,Sport,,185,3500
2023-12-11,"Darkness At Noon",5.13a,"Only got to b3… but the moves are great!",https://www.mountainproject.com/route/106070861/darkness-at-noon,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",4.0,-1,Lead,Fell/Hung,Sport,,100,8600
2023-12-11,"Watts Totts",5.12b,"Did all moves except first crux",https://www.mountainproject.com/route/106018126/watts-totts,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.4,-1,Lead,Fell/Hung,Sport,,75,6900
2023-12-11,Toxic,5.11b,,https://www.mountainproject.com/route/105789298/toxic,1,"Oregon > Central Oregon > Smith Rock > (d) Aggro Gully",3.6,3,Lead,Onsight,Sport,,50,4900
2023-12-11,COVID-5.10,5.10c,,https://www.mountainproject.com/route/119600477/covid-510,1,"Oregon > Central Oregon > Smith Rock > (e) Western Ship - River Face",2.8,2,Lead,Onsight,Sport,,,3200
2023-12-11,"Caffeine Free",5.10b,,https://www.mountainproject.com/route/105803971/caffeine-free,1,"Oregon > Central Oregon > Smith Rock > (e) Western Ship - River Face",2.9,2,Lead,Onsight,Sport,,80,2900
2023-12-08,"Tuesday’s Gone",5.11a,,https://www.mountainproject.com/route/117940677/tuesdays-gone,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.5,3,Lead,Onsight,Sport,,90,4600
2023-12-05,"Star Crunch",5.11c,,https://www.mountainproject.com/route/113731295/star-crunch,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (6) Puddy's Tower",3.4,-1,Lead,Fell/Hung,Sport,,70,5200
2023-12-05,"Pure Sugar",5.11c,,https://www.mountainproject.com/route/118259212/pure-sugar,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (6) Puddy's Tower",3.6,3,Lead,Onsight,Sport,,90,5200
2023-12-05,"Vomit Launch",5.11b,"Fell very near the top. Pretty fatigued from the day. Awesome route though ",https://www.mountainproject.com/route/105789348/vomit-launch,1,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.8,3,Lead,Fell/Hung,Sport,,,4900
2023-12-05,[Redacted],5.12b,"1st attempt, did every move in isolation.
2nd attempt didn’t go so well. ",https://www.mountainproject.com/route/105880407/redacted,2,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.1,3,Lead,Fell/Hung,Sport,,40,6900
2023-12-05,Bloodshot,5.11c,,https://www.mountainproject.com/route/106382806/bloodshot,1,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.7,3,Lead,Redpoint,Sport,,90,5200
2023-12-05,Bloodshot,5.11c,,https://www.mountainproject.com/route/106382806/bloodshot,1,"Oregon > Central Oregon > Smith Rock > (f) Cocaine Gully",3.7,3,Lead,Fell/Hung,Sport,,90,5200
2023-12-04,"Time Step",5.10b,,https://www.mountainproject.com/route/117558093/time-step,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.0,2,Lead,Onsight,Sport,,65,2900
2023-12-04,"Castles Made of Sand",5.11c,,https://www.mountainproject.com/route/117343662/castles-made-of-sand,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.3,2,Lead,Flash,Sport,,100,5200
2023-12-04,"The Tutorial",5.10a,,https://www.mountainproject.com/route/117126919/the-tutorial,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",2.6,1,Lead,Onsight,Sport,,85,2600
2023-12-04,"Imposter Complex",5.10b,,https://www.mountainproject.com/route/117375810/imposter-complex,1,"Oregon > Central Oregon > Smith Rock > (v) Monument Area > (7) The Monument > The Monument Base Area",3.0,2,Lead,Onsight,Sport,,85,2900
2023-12-01,"Latin Lover",5.12a,"Only got to b4 or so",https://www.mountainproject.com/route/105789753/latin-lover,1,"Oregon > Central Oregon > Smith Rock > (k) The Dihedrals",3.3,-1,Lead,Fell/Hung,Sport,,70,6600
2023-11-28,"Muffin Man (aka Leaning Corner or Moderation)",5.9-,,https://www.mountainproject.com/route/107063882/muffin-man-aka-leaning-corner-or-moderation,1,"Colorado > Grand Junction Area > Escalante Canyon > Zappa Wall",2.6,3,TR,,Trad,,80,2300
